run_name,architecture,seed,corpus,checkpoint_label,iter_num,words_seen,mask_seed,mask_mode,task,level,term,accuracy
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,principle_A_domain_3,48.67
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,principle_A_reconstruction,20.37
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,regular_plural_subject_verb_agreement_1,60.0
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,regular_plural_subject_verb_agreement_2,46.14
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,sentential_negation_npi_licensor_present,99.24
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,sentential_negation_npi_scope,48.91
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,sentential_subject_island,29.55
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,superlative_quantifiers_1,40.04
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,superlative_quantifiers_2,69.98
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,tough_vs_raising_1,34.28
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,tough_vs_raising_2,69.24
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,transitive,53.34
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,wh_island,61.98
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,wh_questions_object_gap,35.74
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,wh_questions_subject_gap,82.85
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,wh_questions_subject_gap_long_distance,86.11
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,wh_vs_that_no_gap,96.05
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,wh_vs_that_no_gap_long_distance,97.03
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,wh_vs_that_with_gap,2.39
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,7M,36,6906321,,none,blimp,uid,wh_vs_that_with_gap_long_distance,3.41
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,field,morphology,55.06
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,field,semantics,60.37
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,field,syntax,53.22
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,field,syntax/semantics,54.67
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,anaphor_agreement,61.25
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,argument_structure,54.02
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,binding,54.99
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,control_raising,56.68
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,determiner_noun_agreement,52.58
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,ellipsis,26.44
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,filler_gap_dependency,59.1
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,irregular_forms,69.21
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,island_effects,49.88
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,npi_licensing,49.48
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,quantifiers,72.86
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,s-selection,68.26
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,linguistics_term,subject_verb_agreement,50.85
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,overall,overall,54.94
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,adjunct_island,55.06
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,anaphor_gender_agreement,62.1
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,anaphor_number_agreement,60.37
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,animate_subject_passive,58.32
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,animate_subject_trans,77.9
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,causative,40.95
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,complex_NP_island,42.2
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,coordinate_structure_constraint_complex_left_branch,15.56
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,coordinate_structure_constraint_object_extraction,66.6
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,determiner_noun_agreement_1,54.04
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,determiner_noun_agreement_2,50.38
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,determiner_noun_agreement_irregular_1,46.7
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,determiner_noun_agreement_irregular_2,61.83
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,determiner_noun_agreement_with_adj_2,47.4
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,determiner_noun_agreement_with_adj_irregular_1,51.11
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,determiner_noun_agreement_with_adj_irregular_2,59.4
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,determiner_noun_agreement_with_adjective_1,49.73
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,distractor_agreement_relational_noun,47.72
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,distractor_agreement_relative_clause,49.25
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,drop_argument,64.67
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,ellipsis_n_bar_1,20.45
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,ellipsis_n_bar_2,32.25
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,existential_there_object_raising,64.66
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,existential_there_quantifiers_1,74.41
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,existential_there_quantifiers_2,71.46
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,existential_there_subject_raising,54.22
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,expletive_it_object_raising,63.24
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,inchoative,41.29
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,intransitive,53.11
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,irregular_past_participle_adjectives,66.08
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,irregular_past_participle_verbs,72.4
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,irregular_plural_subject_verb_agreement_1,50.12
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,irregular_plural_subject_verb_agreement_2,50.45
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,left_branch_island_echo_question,83.84
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,left_branch_island_simple_question,43.32
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,matrix_question_npi_licensor_present,5.92
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,npi_present_1,40.37
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,npi_present_2,41.58
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,only_npi_licensor_present,62.59
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,only_npi_scope,57.23
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,passive_1,61.9
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,passive_2,60.8
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,principle_A_c_command,39.11
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,principle_A_case_1,100.0
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,principle_A_case_2,38.69
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,principle_A_domain_1,97.26
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,principle_A_domain_2,50.05
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,principle_A_domain_3,46.01
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,principle_A_reconstruction,16.96
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,regular_plural_subject_verb_agreement_1,60.34
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,regular_plural_subject_verb_agreement_2,46.98
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,sentential_negation_npi_licensor_present,100.0
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,sentential_negation_npi_scope,39.72
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,sentential_subject_island,35.9
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,superlative_quantifiers_1,50.77
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,superlative_quantifiers_2,94.62
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,tough_vs_raising_1,33.86
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,tough_vs_raising_2,70.22
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,transitive,53.8
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,wh_island,54.48
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,wh_questions_object_gap,40.98
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,wh_questions_subject_gap,86.97
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,wh_questions_subject_gap_long_distance,92.18
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,wh_vs_that_no_gap,97.21
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,wh_vs_that_no_gap_long_distance,98.63
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,wh_vs_that_with_gap,1.52
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,8M,42,8054810,,none,blimp,uid,wh_vs_that_with_gap_long_distance,1.65
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,field,morphology,54.69
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,field,semantics,50.75
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,field,syntax,54.49
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,field,syntax/semantics,55.58
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,anaphor_agreement,62.93
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,argument_structure,55.07
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,binding,56.88
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,control_raising,56.86
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,determiner_noun_agreement,53.22
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,ellipsis,24.97
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,filler_gap_dependency,62.97
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,irregular_forms,61.38
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,island_effects,49.65
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,npi_licensing,44.51
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,quantifiers,59.49
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,s-selection,70.02
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,linguistics_term,subject_verb_agreement,51.16
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,overall,overall,54.27
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,adjunct_island,57.11
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,anaphor_gender_agreement,64.16
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,anaphor_number_agreement,61.65
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,animate_subject_passive,60.67
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,animate_subject_trans,79.09
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,causative,41.32
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,complex_NP_island,43.5
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,coordinate_structure_constraint_complex_left_branch,22.3
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,coordinate_structure_constraint_object_extraction,68.49
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,determiner_noun_agreement_1,53.39
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,determiner_noun_agreement_2,51.45
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,determiner_noun_agreement_irregular_1,47.87
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,determiner_noun_agreement_irregular_2,63.78
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,determiner_noun_agreement_with_adj_2,48.14
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,determiner_noun_agreement_with_adj_irregular_1,52.65
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,determiner_noun_agreement_with_adj_irregular_2,59.52
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,determiner_noun_agreement_with_adjective_1,49.3
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,distractor_agreement_relational_noun,46.7
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,distractor_agreement_relative_clause,45.58
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,drop_argument,67.61
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,ellipsis_n_bar_1,20.45
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,ellipsis_n_bar_2,29.35
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,existential_there_object_raising,65.89
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,existential_there_quantifiers_1,80.0
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,existential_there_quantifiers_2,45.88
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,existential_there_subject_raising,54.33
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,expletive_it_object_raising,64.56
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,inchoative,42.22
bl10m-d512L32-do0.1-gate-attnres8-offdev-aoaw19-aoat20-u37-b8ga64,attnres,1337,10m,9M,47,9015045,,none,blimp,uid,intransitive,55.65
